B1,B2,B3,B4,Label
-84,-77.33,-81,-88.33,One person
-83.25,-82,-81,-88.33,One person
-83.25,-82,-77,-88,One person
-82.75,-77,-77,-88,One person
-82.75,-77,-72.75,-88,One person
-81,-80,-72.75,-87,One person
-81,-80,-74.5,-87,One person
-79,-76.75,-74.5,-84.5,One person
-79,-76.75,-76.25,-84.5,One person
-78.5,-74,-76.25,-85,One person
-78.5,-74,-78,-85,One person
-77.5,-76,-78,-84.75,One person
-77.5,-76,-79.33,-84.75,One person
-77.75,-71.25,-79.33,-84.5,One person
-77.75,-71.25,-83,-84.5,One person
-81,-72.67,-83,-84.5,One person
-81,-72.67,-86.67,-84.5,One person
-82.25,-73,-86.67,-84.5,One person
-82.25,-73,-87.67,-84.5,One person
-83.67,-71,-87.67,-84.67,One person
-83.67,-71,-87.67,-84.67,One person
-85.67,-76.37139098,-87.67,-86,One person
-85.67,-76.37139098,-82.67,-86,One person
-81.67,-68,-82.67,-88.33,One person
-81.67,-68,-77.67,-88.33,One person
-80.33,-68.5,-77.67,-87.67,One person
-80.33,-68.5,-75,-87.67,One person
-79.5,-68.33,-75,-86.5,One person
-79.5,-68.33,-75,-86.5,One person
-78.5,-69,-75,-85,One person
-78.5,-69,-77.5,-85,One person
-78.75,-69.75,-77.5,-83.75,One person
-78.75,-69.75,-80,-83.75,One person
-78.75,-70,-80,-83.75,One person
-78.75,-70,-84.33,-83.75,One person
-79.5,-70.75,-84.33,-84,One person
-79.5,-70.75,-87,-84,One person
-79.33,-73.75,-87,-84.33,One person
-79.33,-73.75,-89.33,-84.33,One person
-79.5,-74.67,-89.33,-84,One person
-79.5,-74.67,-94,-84,One person
-82,-79,-94,-83.5,One person
-82,-79,-84,-83.5,One person
-79.5,-83,-84,-83.5,One person
-79.5,-83,-86,-83.5,One person
-78,-78,-86,-83,One person
-78,-78,-86,-83,One person
-77.75,-75.5,-86,-83,One person
-77.75,-75.5,-86,-83,One person
-75.67,-72.25,-86,-83,One person
-75.67,-72.25,-99,-83,One person
-77,-70,-99,-83.33,One person
-77,-70,-80,-83.33,One person
-79,-71,-80,-84.67,One person
-79,-71,-80,-84.67,One person
-79.33,-71,-80,-85,One person
-79.33,-71,-80,-85,One person
-79.33,-76.75,-80,-85.67,One person
-79.33,-76.75,-80,-85.67,One person
-81,-77.67,-80,-86,One person
-81,-77.67,-80.48199678,-86,One person
-81,-80.5,-80.48199678,-86,One person
-81,-80.5,-80.48199678,-86,One person
-84,-93,-80.48199678,-85.98762215,One person
-84,-93,-101,-85.98762215,One person
-81,-76.37139098,-101,-98,One person
-81,-68,-87,-98,One person
-78,-68,-87,-91.5,One person
-78,-68.5,-83.33,-91.5,One person
-78,-68.5,-83.33,-88.33,One person
-78,-68.67,-83.5,-88.33,One person
-78,-68.67,-83.5,-88,One person
-78,-68.5,-77.67,-88,One person
-78,-68.5,-77.67,-83.75,One person
-78,-69.25,-80,-83.75,One person
-78.33,-69.25,-80,-83.25,One person
-78.33,-70,-82,-83.25,One person
-78.67,-70,-82,-84.75,One person
-78.67,-71,-84.5,-84.75,One person
-79,-71,-84.5,-84,One person
-79,-72.5,-84.5,-84,One person
-81.33,-72.5,-84.5,-87,One person
-81.33,-73,-84.5,-87,One person
-82.5,-73,-84.5,-89,One person
-82.5,-73.5,-89,-89,One person
-86,-73.5,-89,-90,One person
-86,-74,-80.48199678,-90,One person
-86,-74,-80.48199678,-90,One person
-86,-76.37139098,-80.48199678,-90,One person
-82,-98,-80.48199678,-85.98762215,One person
-82.25,-77.33,-80.5,-92,One person
-84.5,-76,-80.5,-92.5,One person
-84.5,-76,-78.5,-92.5,One person
-87,-71.67,-78.5,-92.5,One person
-87,-71.67,-78.75,-92.5,One person
-88.5,-70.75,-78.75,-92.75,One person
-88.5,-70.75,-78.5,-92.75,One person
-85.5,-67.25,-78.5,-92.5,One person
-85.5,-67.25,-79.5,-92.5,One person
-82.5,-69,-79.5,-91.75,One person
-82.5,-69,-79,-91.75,One person
-79.5,-70.75,-79,-92.67,One person
-79.5,-70.75,-79.25,-92.67,One person
-77.75,-71,-79.25,-90.67,One person
-77.75,-71,-78.5,-90.67,One person
-79.5,-75.25,-78.5,-86.33,One person
-79.5,-75.25,-82.5,-86.33,One person
-81.5,-75.67,-82.5,-86,One person
-81.5,-75.67,-85,-86,One person
-83,-76.5,-85,-85.75,One person
-83,-78.33,-87.5,-85.75,One person
-84.67,-83,-87.5,-84.67,One person
-84.67,-83.33,-90,-84.67,One person
-86.67,-83,-90,-84.33,One person
-86.67,-77,-86.75,-84.33,One person
-87.33,-77,-86.75,-84.67,One person
-87.33,-74,-86,-84.67,One person
-84.5,-74,-86,-84.67,One person
-84.5,-70.75,-88.33,-84.67,One person
-86.75,-70.75,-88.33,-86.25,One person
-86.75,-66.33,-89.33,-86.25,One person
-86,-66.33,-89.33,-89,One person
-86,-69,-88,-89,One person
-86,-69,-88,-90.5,One person
-86,-72,-85.75,-90.5,One person
-89,-72,-85.75,-91,One person
-89,-73.67,-80.75,-91,One person
-81.5,-73.67,-80.75,-89.25,One person
-81.5,-77,-78.33,-89.25,One person
-83.67,-77,-78.33,-88,One person
-83.67,-78.33,-78,-88,One person
-84.5,-78.33,-78,-87,One person
-84.5,-80.5,-77,-87,One person
-84.75,-80.5,-77,-88,One person
-84.75,-77.5,-75,-88,One person
-86.25,-77.5,-75,-88.5,One person
-86.25,-68.5,-76.5,-88.5,One person
-85.67,-68.5,-76.5,-88.67,One person
-85.67,-67.67,-77,-88.67,One person
-83.67,-67.67,-77,-88.5,One person
-83.67,-67.75,-77.5,-88.5,One person
-84,-67.75,-77.5,-86,One person
-84,-73.75,-78.25,-86,One person
-79,-73.75,-78.25,-84,One person
-79,-74.75,-78,-84,One person
-81.67,-74.75,-78,-84,One person
-81.67,-76.5,-77.75,-84,One person
-85,-76.5,-77.75,-85,One person
-85,-79.75,-81.5,-85,One person
-85.5,-79.75,-81.5,-85.67,One person
-85.5,-76.75,-81.25,-85.67,One person
-88.75,-76.75,-81.25,-86.5,One person
-88.75,-78.75,-81.5,-86.5,One person
-87,-78.75,-81.5,-86.5,One person
-87,-80.25,-81.75,-86.5,One person
-84.25,-80.25,-81.75,-87,One person
-84.25,-76.75,-77.5,-87,One person
-82.5,-76.75,-77.5,-85.98762215,One person
-82.5,-73.5,-77.75,-85.98762215,One person
-80.25,-73.5,-77.75,-85.98762215,One person
-80.25,-70,-77.75,-85.98762215,One person
-80.33,-70,-77.75,-83,One person
-80.33,-67,-77.75,-83,One person
-79.33,-67,-77.75,-83,One person
-79.33,-67,-78,-83,One person
-78.33,-67,-78,-83.33,One person
-78.33,-69.33,-78,-83.33,One person
-80.33,-69.33,-78,-83.33,One person
-80.33,-71.33,-77.75,-83.33,One person
-82.5,-71.33,-77.75,-84.33,One person
-82.5,-80.67,-77.5,-84.33,One person
-85.5,-80.67,-77.5,-86,One person
-85.5,-84,-77.25,-86,One person
-89.5,-84,-77.25,-86.67,One person
-89.5,-87.33,-77.25,-86.67,One person
-88,-87.33,-77.25,-86.67,One person
-88,-90,-77.25,-86.67,One person
-85.75,-90,-77.25,-87,One person
-85.75,-80.67,-83,-87,One person
-83.75,-80.67,-83,-86,One person
-83.75,-71.67,-83.5,-86,One person
-79.75,-71.67,-83.5,-83,One person
-79.75,-70.5,-83.5,-83,One person
-79,-70.5,-83.5,-83,One person
-79,-68.75,-83.75,-83,One person
-78.25,-68.75,-83.75,-83.33,One person
-78.25,-75,-78.5,-83.33,One person
-77.5,-75,-78.5,-83.5,One person
-77.5,-76.5,-78,-83.5,One person
-80,-76.5,-78,-85.25,One person
-80,-78,-81.75,-85.25,One person
-80.67,-78,-81.75,-86,One person
-80.67,-79.75,-81.75,-86,One person
-83.67,-79.75,-81.75,-88,One person
-83.67,-77,-81.25,-88,One person
-85.33,-77,-81.25,-91.67,One person
-85.33,-79.75,-81.5,-91.67,One person
-83,-79.75,-81.5,-92,One person
-83,-78.5,-77.67,-92,One person
-83,-78.5,-77.67,-90.25,One person
-83,-77.67,-77.5,-90.25,One person
-82,-77.67,-77.5,-89.5,One person
-82,-78.67,-79.5,-89.5,One person
-80.67,-78.67,-79.5,-86.5,One person
-80.67,-73,-80.5,-86.5,One person
-80.67,-73,-80.5,-85,One person
-80.67,-75.33,-80.5,-85,One person
-80.5,-75.33,-80.5,-86.67,One person
-80.5,-80,-80.5,-86.67,One person
-79.75,-80,-80.5,-88,One person
-79.75,-77.75,-87,-88,One person
-80,-77.75,-87,-89.67,One person
-80,-85,-94,-89.67,One person
-80,-85,-86,-89.67,One person
-80,-87.5,-86,-89.67,One person
-80,-87.5,-83,-89.33,One person
-80,-85.33,-83,-89.33,One person
-82.67,-85.33,-82.25,-88,One person
-82.67,-91.67,-78.33,-88,One person
-84,-91.67,-79,-88,One person
-84,-89.5,-79,-88,One person
-88,-89.5,-79.5,-88,One person
-88,-80.5,-79.5,-88,One person
-88,-80.5,-80.25,-87.5,One person
-88,-76,-80.25,-87.67,One person
-83.5,-76,-80.75,-88,One person
-83.5,-69.67,-80.75,-86,One person
-83.5,-69.67,-80.25,-86,One person
-83.5,-70.5,-80.25,-87,One person
-81.33,-70.5,-80.75,-87,One person
-81.33,-72.25,-80.75,-86.67,One person
-78,-72.25,-81,-86.67,One person
-78,-78,-81,-85.33,One person
-78,-78,-80,-85.33,One person
-78,-79,-80,-85.67,One person
-78.25,-79,-79.5,-85.67,One person
-78.25,-81,-79.5,-84.33,One person
-78.67,-81,-78.25,-84.33,One person
-78.67,-84,-78.25,-84,One person
-79,-84,-78,-84,One person
-79,-81,-78,-86,One person
-81.5,-81,-78,-86,One person
-81.5,-75.5,-78,-86.75,One person
-88,-75.5,-78,-86.75,One person
-88,-73,-78,-86.75,One person
-84.67,-73,-78.33,-86.75,One person
-84.67,-67.67,-78.33,-89,One person
-82.75,-67.67,-82.33,-89,One person
-82.75,-69,-82.33,-89,One person
-81.5,-69,-82.75,-89,One person
-81.5,-70.5,-82.75,-90.75,One person
-78.25,-70.5,-84,-90.75,One person
-78.25,-71.75,-84,-92,One person
-78.5,-71.75,-83.25,-92,One person
-78.5,-73.33,-83.25,-90.75,One person
-79,-73.33,-84,-90.75,One person
-79,-73.5,-84,-89.25,One person
-79,-73.5,-82,-89.25,One person
-79,-75.5,-82,-87.75,One person
-79,-75.5,-81.25,-87.75,One person
-79,-78,-81.25,-86.67,One person
-82.67,-78,-81.75,-86.67,One person
-82.67,-73.5,-81.75,-86.33,One person
-84.67,-73.5,-77.75,-86.33,One person
-84.67,-72,-77.75,-85,One person
-85.33,-72,-78.33,-85,One person
-85.33,-74,-78.33,-84,One person
-85.33,-74,-78,-84,One person
-85.33,-72.75,-78,-84,One person
-82.67,-72.75,-78.33,-84,One person
-82.67,-73.75,-78.33,-85,One person
-81.67,-73.75,-77.67,-85,One person
-81.67,-74.75,-77.67,-86.67,One person
-80.67,-74.75,-77.5,-86.67,One person
-80.67,-78.25,-77.5,-88,One person
-80.67,-78.25,-76.5,-88,One person
-80.67,-80,-76.5,-88,One person
-80,-80,-76,-88,One person
-80,-82.33,-76,-87,One person
-78,-82.33,-75.5,-87,One person
-78,-90.33,-75.5,-86,One person
-81.60091942,-90.33,-74,-86,One person
-81.60091942,-87,-74,-86,One person
-81.60091942,-87,-76,-86,One person
-81.60091942,-84.33,-76,-86.5,One person
-81.60091942,-84.33,-76,-86.5,One person
-85,-80.5,-76,-86.5,One person
-85,-80.5,-83.67,-86.5,One person
-85,-78.75,-83.67,-87,One person
-85,-78.75,-83.67,-87,One person
-85,-75.67,-83.67,-87,One person
-85,-75.67,-85,-87,One person
-85,-78,-85,-89,One person
-85,-78,-86,-89,One person
-81.60091942,-80,-86,-89,One person
-81.60091942,-80,-78.33,-89,One person
-78,-75,-78.33,-88,One person
-78,-75,-78,-88,One person
-78,-77.25,-78,-87.75,One person
-78,-77.25,-77.25,-87.75,One person
-78,-78.75,-77.25,-87,One person
-78,-78.75,-76.75,-87,One person
-78,-81,-76.75,-86.33,One person
-78,-81,-77,-86.33,One person
-80.33,-83,-77,-86.5,One person
-80.33,-83,-77,-86.5,One person
-82,-82.5,-77,-86,One person
-82,-77.67,-77,-86,One person
-82,-76,-77,-85.98762215,One person
-82,-73.67,-77,-85.98762215,One person
-81,-68.5,-77,-87,One person
-81,-68.33,-78,-87,One person
-79.5,-68.33,-78,-87,One person
-79.5,-70.25,-79.33,-87,One person
-78.25,-71,-79.33,-88,One person
-78.25,-72.25,-80.33,-88,One person
-78.5,-72.25,-80.33,-88,One person
-78.5,-74,-79.5,-88,One person
-78.67,-74,-79.5,-87.5,One person
-78.67,-76,-78.75,-87.5,One person
-79,-76,-78.75,-87.5,One person
-79,-81.33,-77.5,-87.5,One person
-79.5,-81.33,-77.5,-86,One person
-79.5,-88.67,-76.75,-86,One person
-82.5,-88.67,-76.75,-84.5,One person
-82.5,-94.67,-76.5,-84.5,One person
-83,-94.67,-76.5,-84,One person
-83,-88.75,-77,-84,One person
-84.5,-88.75,-77,-85,One person
-84.5,-83,-78,-85,One person
-83,-83,-78,-85,One person
-83,-75,-79,-85,One person
-82,-75,-79,-83.33,One person
-82,-68.75,-79.75,-83.33,One person
-79.33,-68.75,-79.75,-82.67,One person
-79.33,-71.5,-79.25,-82.67,One person
-79.75,-71.5,-79.25,-86.33,One person
-79.75,-72.75,-79,-86.33,One person
-79.67,-72.75,-79,-87.25,One person
-79.67,-75.5,-78,-87.25,One person
-78.33,-75.5,-78,-90.33,One person
-78.33,-77.67,-79.25,-90.33,One person
-79.33,-77.67,-79.25,-90.33,One person
-79.33,-75.5,-80.75,-90.33,One person
-83.67,-75.5,-80.75,-85.67,One person
-83.67,-82,-80.75,-85.67,One person
-85.5,-82,-80.75,-83.5,One person
-85.5,-87,-82.25,-83.5,One person
-88,-87,-82.25,-83.5,One person
-88,-89,-81.75,-83.5,One person
-92.5,-89,-81.75,-87,One person
-92.5,-90,-81.33,-87,One person
-85,-90,-81.33,-90,One person
-85,-89,-84.33,-90,One person
-79,-89,-84.33,-90,One person
-79,-85.5,-86,-90,One person
-79.33,-85.5,-86,-93,One person
-79.33,-81.5,-87.67,-93,One person
-79.25,-81.5,-87.67,-96,One person
-79.25,-81.5,-88.75,-96,One person
-79.33,-81.5,-88.75,-91,One person
-79.33,-83.5,-86.75,-91,One person
-79,-83.5,-86.75,-91,One person
-79,-86.33,-86.33,-91,One person
-78.67,-86.33,-86.33,-86,One person
-78.67,-90,-83.33,-86,One person
-83.67,-90,-83.33,-86.33,One person
-83.67,-88,-81.67,-86.33,One person
-86.5,-88,-81.67,-88.33,One person
-86.5,-86.67,-83.67,-88.33,One person
-89.33,-86.67,-83.67,-88.75,One person
-89.33,-82,-82,-88.75,One person
-94.5,-82,-82,-88.75,One person
-94.5,-77.5,-81.75,-88.75,One person
-87,-77.5,-81.75,-89.33,One person
-87,-73,-79.5,-89.33,One person
-78.5,-73,-79.5,-88,One person
-78.5,-69.5,-77.75,-88,One person
-78,-69.5,-77.75,-86,One person
-78,-70.75,-77.75,-86,One person
-78.5,-70.75,-77.75,-85.98762215,One person
-78.5,-78.25,-78.5,-85.98762215,One person
-78.5,-78.25,-78.5,-96,One person
-78.5,-79.75,-81.75,-96,One person
-79.5,-79.75,-81.75,-91,One person
-79.5,-81.25,-82,-91,One person
-80,-81.25,-82,-89.67,One person
-80,-84.25,-81.75,-89.67,One person
-83.75,-84.25,-81.75,-88.75,One person
-83.75,-81.75,-80.25,-88.75,One person
-85.33,-81.75,-80.25,-86.33,One person
-85.33,-85.25,-78.75,-86.33,One person
-87,-85.25,-78.75,-86.5,One person
-87,-86.5,-78.75,-86.5,One person
-95,-86.5,-78.75,-87.5,One person
-95,-82.25,-81.25,-87.5,One person
-78,-82.25,-81.25,-91,One person
-78,-78.25,-83.25,-91,One person
-77.5,-78.25,-83.25,-91,One person
-77.5,-76.5,-82,-91,One person
-77.67,-76.5,-82,-91,One person
-77.67,-73.75,-81.5,-91,One person
-77.67,-73.75,-81.5,-93,One person
-77.67,-75.25,-79.5,-93,One person
-78.33,-75.25,-79.5,-89,One person
-78.33,-75.5,-78.25,-89,One person
-79.33,-75.5,-78.25,-85,One person
-79.33,-76,-77.75,-85,One person
-83.67,-76,-77.75,-86,One person
-83.67,-81.25,-77.75,-86,One person
-83.67,-81.25,-77.75,-88,One person
-83.67,-83.5,-77.75,-88,One person
-85.67,-83.5,-77.75,-88.5,One person
-85.67,-86.75,-78,-88.5,One person
-90.67,-86.75,-78,-88.75,One person
-90.67,-84.25,-78.33,-88.75,One person
-86.33,-84.25,-78.33,-89,One person
-86.33,-78.5,-78.67,-88.25,One person
-84.5,-78.5,-78.67,-86.33,One person
-84.5,-75.5,-79,-89,One person
-82.25,-75.5,-79,-88.33,One person
-82.25,-77.75,-79,-88.75,One person
-78,-77.75,-79,-91,One person
-78,-80.25,-79,-90.75,One person
-78.5,-80.25,-79,-92.33,One person
-78.5,-81.25,-79,-91.75,One person
-79.25,-81.25,-78,-91.75,One person
-79.25,-81,-78,-90,One person
-80,-81,-82.67,-90,One person
-80,-76.33,-82.67,-88.33,One person
-81,-76.33,-84.5,-88.33,One person
-81,-77.33,-84.5,-87.5,One person
-88,-77.33,-83,-87.5,One person
-88,-78,-83,-86,One person
-94,-78,-83,-86,One person
-94,-85,-83,-86,One person
-94,-85,-78,-86,One person
-94,-79.33,-78,-87,One person
-94,-79.33,-86,-87,One person
-94,-73.33,-86,-87,One person
-81.60091942,-73.33,-85.33,-87,One person
-81.60091942,-72,-85.33,-86.67,One person
-79,-72,-90,-86.67,One person
-79,-75.25,-90,-87.25,One person
-79,-75.25,-90,-87.25,One person
-79,-76.75,-90,-87.33,One person
-79.33,-76.75,-77,-87.33,One person
-79.33,-77.75,-77,-86.67,One person
-79.25,-77.75,-77,-86.67,One person
-79.25,-81.5,-77,-86.33,One person
-79.5,-81.5,-77,-86.33,One person
-79.5,-76.5,-77,-87,One person
-81.75,-76.5,-77,-87,One person
-81.75,-78,-77,-87.75,One person
-82.33,-78,-77.33,-87.75,One person
-82.33,-83.25,-77.33,-88.67,One person
-85,-83.25,-77.33,-88.67,One person
-85,-79.75,-77.33,-90.5,One person
-84.33,-79.75,-77.5,-90.5,One person
-84.33,-77.25,-77.5,-90.5,One person
-81,-77.25,-77.5,-90.5,One person
-81,-74.5,-77.5,-89,One person
-80.25,-74.5,-80,-89,One person
-80.25,-69,-80,-87,One person
-78,-69,-82.5,-87,One person
-78,-69.75,-82.5,-86.5,One person
-78,-69.75,-82.5,-86.5,One person
-78,-71,-82.5,-85,One person
-78,-71,-80.67,-85,One person
-78,-71.75,-80.67,-87,One person
-79,-71.75,-79.33,-87,One person
-79,-76,-79.33,-88.67,One person
-79,-76,-78,-88.67,One person
-79,-79.5,-78,-90.5,One person
-79,-79.5,-78,-90.5,One person
-81.25,-82,-78,-93.67,One person
-82.33,-82,-78.25,-93.67,One person
-82.33,-80.67,-78.25,-94,One person
-83.5,-80.67,-78.25,-94,One person
-83.5,-74,-78.25,-100,One person
-83.5,-74,-78.75,-100,One person
-84,-67.67,-78.75,-94.5,One person
-84,-67.67,-79.25,-94.5,One person
-80,-67.5,-79.25,-87.5,One person
-80,-67.5,-79.5,-87.5,One person
-79.67,-68.75,-79.5,-87,One person
-79.67,-68.75,-79.75,-87,One person
-79.67,-70,-79.75,-87,One person
-79.67,-70,-79,-87,One person
-80,-71.25,-79,-85,One person
-80.5,-66.75,-82.75,-81,Two people
-79.25,-67.33,-82.75,-81,Two people
-79.25,-67.33,-80.75,-84,Two people
-78.75,-67,-80.75,-84,Two people
-78.75,-67,-80,-86,Two people
-79,-67,-80,-86,Two people
-79,-67,-77.5,-88.25,Two people
-80.5,-71,-77.5,-88.25,Two people
-80.5,-71,-74.75,-90.5,Two people
-82.5,-68,-74.75,-90.5,Two people
-82.5,-68,-77.75,-90,Two people
-84,-68,-77.75,-90,Two people
-84,-68,-78.75,-87,Two people
-83.33,-67.33,-78.75,-87,Two people
-83.33,-67.33,-79,-84.33,Two people
-83,-66.33,-79,-84.33,Two people
-83,-66.33,-79.5,-81.5,Two people
-81.67,-67.33,-79.5,-81.5,Two people
-81.67,-67.33,-76.25,-81.33,Two people
-80.75,-67.75,-76.25,-81.33,Two people
-80.75,-67.75,-78.75,-81.67,Two people
-80,-68.25,-78.75,-81.67,Two people
-80,-68.25,-81.25,-81.33,Two people
-78.75,-69.5,-81.25,-81.33,Two people
-78.75,-69.5,-83.75,-83.25,Two people
-77.75,-70.25,-83.75,-83.25,Two people
-77.75,-70.25,-85.25,-85.5,Two people
-77.67,-71,-85.25,-85.5,Two people
-77.67,-71,-82.25,-87,Two people
-79.67,-77,-82.25,-87,Two people
-79.67,-77,-83,-89,Two people
-80.5,-75.25,-83,-89,Two people
-80.5,-75.25,-80,-86,Two people
-83.5,-73.75,-80,-86,Two people
-83.5,-73.75,-76.75,-82.67,Two people
-83.5,-74.33,-76.75,-82.67,Two people
-83.5,-74.33,-77.25,-80,Two people
-82,-66.33,-77.25,-80,Two people
-82,-66.33,-78,-80.25,Two people
-82,-67,-78,-80.25,Two people
-82,-67,-81,-80.75,Two people
-81,-68,-81,-80.75,Two people
-81,-67.67,-82.75,-81,Two people
-81,-67.67,-82.75,-81,Two people
-81,-67.5,-84,-81.33,Two people
-77,-67.33,-84,-81.33,Two people
-77,-68.25,-79.5,-84,Two people
-77.5,-68.25,-79.5,-84,Two people
-77.5,-68.33,-76.75,-86.33,Two people
-80.33,-68.33,-76.75,-86.33,Two people
-80.33,-69.67,-74.5,-87.25,Two people
-81.75,-69.67,-74.5,-87.25,Two people
-81.75,-70.67,-72.5,-92,Two people
-83.33,-70.67,-72.5,-92,Two people
-83.33,-68.67,-72.67,-90,Two people
-84.67,-68.67,-72.67,-90,Two people
-84.67,-67.75,-72.67,-88,Two people
-84,-67.75,-72.67,-88,Two people
-84,-66.67,-72.5,-85.75,Two people
-82,-66.67,-72.5,-85.75,Two people
-82,-65.67,-73,-81,Two people
-82,-65.67,-73,-81,Two people
-82,-66.33,-77,-80.75,Two people
-78,-66.33,-77,-80.75,Two people
-78,-67,-80.5,-80.67,Two people
-77.5,-67,-80.5,-80.67,Two people
-77.5,-67,-80.33,-80.5,Two people
-77.33,-67,-80.33,-80.5,Two people
-77.33,-68.33,-78.25,-85,Two people
-77.33,-68.33,-78.25,-85,Two people
-77.33,-69.67,-76,-90.5,Two people
-77,-69.67,-76,-90.5,Two people
-77,-71,-79.25,-90.33,Two people
-77,-71,-79.25,-90.33,Two people
-81.5,-69.5,-77.5,-87.75,Two people
-86,-69.5,-77.5,-87.75,Two people
-85.5,-68,-77.75,-85.25,Two people
-85.5,-68,-77.75,-85.25,Two people
-85,-66.5,-78,-82.25,Two people
-85,-66.5,-78,-82.25,Two people
-84.75,-64.75,-73.25,-79.67,Two people
-84.75,-64.75,-73.25,-79.67,Two people
-84,-65.25,-74.75,-79.5,Two people
-84,-65.25,-74.75,-79.5,Two people
-82.25,-65.75,-76.5,-79,Two people
-82.25,-65.75,-76.5,-79,Two people
-80.5,-66.25,-78.25,-86.10631995,Two people
-80.5,-66.25,-78.25,-86.10631995,Two people
-79.33,-67,-80,-89,Two people
-79.33,-67,-80,-89,Two people
-77.5,-68,-78.25,-90,Two people
-77.5,-68,-78.25,-90,Two people
-80,-69.33,-76.25,-88.67,Two people
-80,-69.33,-76.25,-88.67,Two people
-83,-70.5,-74.75,-86.5,Two people
-83,-70.5,-74.75,-86.5,Two people
-86.33,-69.33,-73,-84,Two people
-86.33,-69.33,-73,-84,Two people
-86.25,-69,-74,-81.25,Two people
-86.25,-69,-74,-81.25,Two people
-86.25,-68,-74.67,-80.5,Two people
-86.25,-68,-74.67,-80.5,Two people
-87.33,-69.25,-76.67,-81.5,Two people
-87.33,-69.25,-76.67,-81.5,Two people
-89.33,-76,-78,-82.33,Two people
-89.33,-76,-78,-82.33,Two people
-86.67,-75.75,-79.5,-85.67,Two people
-86.67,-75.75,-79.5,-85.67,Two people
-85,-76,-82,-86.33,Two people
-85,-76,-82,-86.33,Two people
-83.25,-79,-81.33,-90.33,Two people
-83.25,-79,-81.33,-90.33,Two people
-78,-76,-80.75,-90.33,Two people
-78,-76,-80.75,-90.33,Two people
-78,-78.67,-80.75,-90.5,Two people
-78,-78.67,-80.75,-90.5,Two people
-78,-82.67,-78.75,-88,Two people
-78,-82.67,-78.75,-88,Two people
-85.13371588,-76.67,-78.75,-80,Two people
-85.13371588,-76.67,-78.75,-80,Two people
-85.13371588,-72,-82.5,-80,Two people
-85.13371588,-72,-82.5,-80,Two people
-80,-71,-82.25,-80.5,Two people
-80,-71,-82.25,-80.5,Two people
-79.5,-67.5,-83.75,-82.5,Two people
-79.5,-67.5,-83.75,-82.5,Two people
-80,-73,-85.67,-82.5,Two people
-80,-73,-85.67,-82.5,Two people
-79.75,-78,-81.5,-82.5,Two people
-79.75,-78,-81.5,-82.5,Two people
-79.5,-83,-85.5,-84,Two people
-79.5,-83,-85.5,-84,Two people
-79.5,-86.5,-82,-86.10631995,Two people
-79.5,-86.5,-82,-86.10631995,Two people
-79,-84.5,-80.67,-86.10631995,Two people
-79,-84.5,-80.67,-86.10631995,Two people
-84.33,-82.25,-80.25,-95,Two people
